time,obs,obs_id,id
18,6.09727595966159,1,12
18.5,5.54798314116136,1,12
19,5.93711013931723,1,12
19.5,5.83200569877395,1,12
20,5.75577338137662,1,12
20.5,6.07974747428794,1,12
21,5.71598103720754,1,12
21.5,5.74356097182967,1,12
22,5.57775550624986,1,12
22.5,5.83426896941948,1,12
23,6.07643669144751,1,12
23.5,5.80975697803123,1,12
24,5.80839942605388,1,12
24.5,5.75107196988161,1,12
25,5.41567143665989,1,12
25.5,6.0919983206084,1,12
26,5.69538232825351,1,12
26.5,5.61347130446763,1,12
27,5.49030052455946,1,12
27.5,5.3646832392518,1,12
28,5.6183653133083,1,12
28.5,5.87387627502294,1,12
29,5.29956520107216,1,12
29.5,5.60628882426107,1,12
30,5.6800911103088,1,12
0,5.58371088954922,1,13
0.5,6.03472490612741,1,13
1,6.56285218081955,1,13
1.5,6.39121420904255,1,13
2,6.97314557597204,1,13
2.5,7.31197776473631,1,13
3,7.25352654773864,1,13
3.5,7.36678768668505,1,13
4,7.27574420648848,1,13
4.5,7.41793169356671,1,13
5,7.05636720449103,1,13
5.5,7.23806110387126,1,13
6,6.88204160715224,1,13
6.5,7.47177403671226,1,13
7,7.1295279240981,1,13
7.5,7.50402778606188,1,13
8,7.07334903306038,1,13
8.5,7.42531378262869,1,13
9,7.14385414501469,1,13
9.5,7.02887452917207,1,13
10,7.32819124588556,1,13
10.5,6.73451384974876,1,13
11,7.18570002350305,1,13
11.5,7.35487767797338,1,13
12,7.06256527604702,1,13
12.5,7.26232654947401,1,13
13,7.21833780213858,1,13
13.5,6.93740299342795,1,13
14,6.72968225777931,1,13
14.5,7.10075848250827,1,13
15,6.849918689573,1,13
15.5,7.09962275607253,1,13
16,6.77150950886768,1,13
16.5,6.70824143450364,1,13
17,6.92284363228467,1,13
17.5,6.80212540820934,1,13
18,6.60903849873176,1,13
18.5,6.90925446595652,1,13
19,6.52293012200324,1,13
19.5,7.04347904545,1,13
20,6.60738904051557,1,13
20.5,6.4210597546331,1,13
21,6.39719362383017,1,13
21.5,6.61798311429621,1,13
22,6.64019878734372,1,13
22.5,6.61593192021237,1,13
23,6.53121272182426,1,13
23.5,6.33854059307849,1,13
24,6.49756143033084,1,13
24.5,6.7306746237296,1,13
25,6.75489055121724,1,13
25.5,6.5018646431347,1,13
26,6.39399053234746,1,13
26.5,6.4668899911762,1,13
27,6.3223123994815,1,13
27.5,6.28589366810226,1,13
28,5.72524579463258,1,13
28.5,6.33572264125441,1,13
29,6.46282782040414,1,13
29.5,6.43313148614379,1,13
30,6.2501292663619,1,13
0,5.98952055693024,1,14
0.5,6.24821085288685,1,14
1,6.77541799122573,1,14
1.5,6.36441820845628,1,14
2,6.44379177691718,1,14
2.5,7.20563890007734,1,14
3,6.65884252896976,1,14
3.5,6.90566860891554,1,14
4,6.68230042757285,1,14
4.5,6.69948949201319,1,14
5,6.56625311244455,1,14
5.5,6.74123671739056,1,14
6,6.667167076327,1,14
6.5,6.66694411459349,1,14
7,6.58150777861109,1,14
7.5,6.72616619764599,1,14
8,6.42750507511306,1,14
8.5,6.55385199719239,1,14
9,6.7500477820316,1,14
9.5,6.86651571710248,1,14
10,6.26030720524748,1,14
10.5,6.54014363498149,1,14
11,6.35843084258634,1,14
11.5,6.69195574734565,1,14
12,6.37974487014893,1,14
12.5,5.92516721752967,1,14
13,6.19435454475435,1,14
13.5,6.11009222167092,1,14
14,6.2132881679373,1,14
14.5,6.45662542734328,1,14
15,6.2708132786056,1,14
15.5,6.04288982561229,1,14
16,6.37658140366372,1,14
16.5,5.74088614882374,1,14
17,5.90620162288013,1,14
17.5,5.81672025872734,1,14
18,5.78167222154035,1,14
18.5,6.2325341185772,1,14
19,5.63296591888355,1,14
19.5,5.56028595429456,1,14
20,5.87411703574589,1,14
20.5,5.4560099251539,1,14
21,5.50915649169029,1,14
21.5,5.45571612565993,1,14
22,5.48586407575863,1,14
22.5,5.71047651987606,1,14
23,5.46885456607421,1,14
23.5,5.54767276053389,1,14
24,4.95389632273466,1,14
24.5,5.62545837043526,1,14
25,5.58193263435107,1,14
25.5,5.36976328536953,1,14
26,5.08591409130756,1,14
26.5,4.8522336996853,1,14
27,5.32122655215313,1,14
27.5,4.99567205557285,1,14
28,4.64626613107433,1,14
28.5,5.19029261961693,1,14
29,4.48573448075783,1,14
29.5,4.82146187407591,1,14
30,4.82911686135106,1,14
0,5.15918295732376,1,15
0.5,5.36995031636376,1,15
1,6.0608411055724,1,15
1.5,5.52097317355083,1,15
2,5.84627304553344,1,15
2.5,5.9966320150354,1,15
3,5.8565424895632,1,15
3.5,5.77444685796205,1,15
4,5.87442467570381,1,15
4.5,6.00689968160438,1,15
5,5.88270903967054,1,15
5.5,5.50941888530553,1,15
6,6.12283477880668,1,15
6.5,5.72615306869669,1,15
7,6.18746667228168,1,15
7.5,5.77929265638872,1,15
8,5.92027387802547,1,15
8.5,5.73293417878135,1,15
9,5.64631749414154,1,15
9.5,5.6260226305631,1,15
10,5.32320375337294,1,15
10.5,5.64609504972034,1,15
11,5.67107631942161,1,15
11.5,5.73725147012472,1,15
12,5.57053462328384,1,15
12.5,5.61405513454553,1,15
13,5.55130636915399,1,15
13.5,5.4766892857232,1,15
14,5.33514671262437,1,15
14.5,5.516080785914,1,15
15,5.2434257530603,1,15
15.5,5.30588945525994,1,15
16,5.52933050264082,1,15
16.5,5.46851491784176,1,15
17,5.05113443548964,1,15
17.5,5.20949855950091,1,15
