"time","obs","obs_id","id"
24.5,6.17942271362653,1,9
25,6.31549892716783,1,9
25.5,6.17315726303356,1,9
26,6.1542629405798,1,9
26.5,6.61678084716092,1,9
27,6.06732103956245,1,9
27.5,5.96341043867899,1,9
28,6.62020667785888,1,9
28.5,6.53941960892966,1,9
29,6.29473621478292,1,9
29.5,6.35559806150398,1,9
30,6.22682668424149,1,9
0.5,5.56397980883996,1,10
1,5.64705937272201,1,10
1.5,5.95844645604965,1,10
2,6.24154431121832,1,10
2.5,6.4363947519099,1,10
3,6.35618062788463,1,10
3.5,5.86232895914696,1,10
4,5.94637727741515,1,10
4.5,6.2958799079937,1,10
5,6.19838417155545,1,10
5.5,6.62590310811042,1,10
6,6.29057535334349,1,10
6.5,6.46322460959865,1,10
7,6.04152918301935,1,10
7.5,6.12917711255113,1,10
8,5.90168984840509,1,10
8.5,5.97354504462028,1,10
9,5.82214277460991,1,10
9.5,6.55034557023967,1,10
10,6.52656653039688,1,10
10.5,6.24690712569218,1,10
11,5.93977593063154,1,10
11.5,6.22431539693921,1,10
12,6.03330492488445,1,10
12.5,6.22150339535734,1,10
13,6.36919836994684,1,10
13.5,6.50182628591485,1,10
14,6.56843799738366,1,10
14.5,5.90890545173045,1,10
15,5.96004211498655,1,10
15.5,6.30225096061585,1,10
16,6.01761456920449,1,10
16.5,6.21289762080285,1,10
17,6.28746025183737,1,10
17.5,5.89482593326297,1,10
18,6.01798374838233,1,10
18.5,6.21264393102588,1,10
19,6.50992006421449,1,10
19.5,6.12579046679791,1,10
20,6.03390728398045,1,10
20.5,6.34507188783122,1,10
21,5.95031127784685,1,10
21.5,6.2022933277776,1,10
22,6.45003847182889,1,10
22.5,6.13042530153061,1,10
23,6.06148452881182,1,10
23.5,5.88565613079805,1,10
24,6.26569994667301,1,10
24.5,6.17810372294032,1,10
25,6.13172211418609,1,10
25.5,6.04083527087779,1,10
26,6.31100206795126,1,10
26.5,5.91899215012357,1,10
27,5.87919909820648,1,10
27.5,6.17394982056825,1,10
28,6.4153519309083,1,10
28.5,6.34919973456619,1,10
29,6.56048770811853,1,10
29.5,6.47725328495123,1,10
30,6.03595832702074,1,10
0.5,6.50669548903181,1,11
1,7.52195905462841,1,11
1.5,7.54166773402153,1,11
2,7.83206661980102,1,11
2.5,7.93783510969275,1,11
3,8.49660586400379,1,11
3.5,7.75544947506102,1,11
4,8.36808395788871,1,11
4.5,8.18292783312324,1,11
5,8.51998000343072,1,11
5.5,8.32871567220853,1,11
6,8.33111741368929,1,11
6.5,8.42914895436522,1,11
7,8.10248174391163,1,11
7.5,8.61961402348232,1,11
8,8.4553552120536,1,11
8.5,8.62350631480234,1,11
9,8.9279426621632,1,11
9.5,8.73228656140151,1,11
10,8.31684478076195,1,11
10.5,8.71668950193563,1,11
11,8.69725372374622,1,11
11.5,8.82947970272617,1,11
12,8.74633261049471,1,11
12.5,8.45750127047971,1,11
13,8.69810116604615,1,11
13.5,8.5080583661479,1,11
14,8.60137002058983,1,11
14.5,8.56866476801854,1,11
15,8.84533185880666,1,11
15.5,8.91279434585439,1,11
16,8.4741704775205,1,11
16.5,8.68300810265422,1,11
17,8.65454001508443,1,11
17.5,8.97209870408185,1,11
18,8.81117431089139,1,11
18.5,8.60756139524506,1,11
19,8.89113005818798,1,11
19.5,8.37796816836972,1,11
20,8.30013120507071,1,11
20.5,8.52172045045955,1,11
21,8.76947761250339,1,11
21.5,8.74030659969667,1,11
22,8.63424165522748,1,11
22.5,8.63002830766726,1,11
23,8.64474174831302,1,11
23.5,8.78373392574091,1,11
24,9.03594670481622,1,11
24.5,8.47311004701502,1,11
25,8.46012670212527,1,11
25.5,8.92429035452724,1,11
26,8.65347078758806,1,11
26.5,8.57712906981904,1,11
27,8.74784443452769,1,11
27.5,8.67825233179868,1,11
28,8.80618851129943,1,11
28.5,8.76438652573104,1,11
29,8.67943881853749,1,11
29.5,8.68419387117792,1,11
30,8.79499999623223,1,11
0.5,6.54415285350825,1,12
1,7.33702842771458,1,12
1.5,7.23706941457476,1,12
2,7.33484980342423,1,12
2.5,7.23903987128778,1,12
3,7.56215983154983,1,12
3.5,7.67949169043273,1,12
4,7.80578688367415,1,12
4.5,7.60624230147514,1,12
5,7.49001369053443,1,12
5.5,7.67994457856147,1,12
6,7.63060568052769,1,12
6.5,7.7380401284923,1,12
7,7.52676138749246,1,12
7.5,7.39423409972832,1,12
8,7.72230652068115,1,12
8.5,7.68945281171458,1,12
9,7.79238928379472,1,12
9.5,7.56210864785884,1,12
10,7.59192283117073,1,12
10.5,7.53797994649082,1,12
11,7.60832403961062,1,12
11.5,7.75392677246191,1,12
12,7.48736821662484,1,12
12.5,7.49420446932688,1,12
13,7.4966600898232,1,12
13.5,7.89739667086778,1,12
14,7.72776181896645,1,12
14.5,7.84193588734959,1,12
15,7.86615198647628,1,12
15.5,7.70893425121988,1,12
16,7.66946202621711,1,12
16.5,7.78651245007994,1,12
17,7.60056419912601,1,12
17.5,7.81479468883479,1,12
18,7.602086344537,1,12
18.5,7.56334634226061,1,12
19,7.48506054350735,1,12
19.5,7.88662005411245,1,12
20,7.31974432807458,1,12
20.5,7.92421844594292,1,12
21,7.57373198886422,1,12
21.5,8.03258789542643,1,12
22,7.8725030838072,1,12
22.5,7.37103015772544,1,12
23,7.59312651695996,1,12
23.5,7.49932572933812,1,12
24,7.57900693747107,1,12
24.5,7.68087506780232,1,12
25,7.81277170656157,1,12
25.5,7.8186504917579,1,12
26,7.78789196672558,1,12
26.5,7.9236641953189,1,12
27,7.49007447610458,1,12
27.5,7.5765402265672,1,12
28,7.59086581876112,1,12
28.5,7.57269985027294,1,12
29,7.45260986717593,1,12
29.5,7.58181267986566,1,12
30,7.48674325371709,1,12
0.5,5.926455455911,1,13
1,6.46186231171078,1,13
1.5,6.76411710061437,1,13
2,6.79232706595378,1,13
2.5,7.01935291409819,1,13
3,6.9796367326696,1,13
3.5,6.86881098774467,1,13
4,7.36160433305777,1,13
4.5,7.07435235351429,1,13
5,6.74843561785159,1,13
5.5,7.03465149144495,1,13
6,7.26597081391094,1,13
6.5,7.25173975168683,1,13
7,7.28884102067595,1,13
7.5,6.92208152756439,1,13
8,7.11821728525922,1,13
8.5,7.17280791045082,1,13
9,7.3489898173512,1,13
9.5,7.04840175221022,1,13
10,7.06528678521186,1,13
10.5,7.04779124186289,1,13
11,7.28593328164244,1,13
11.5,7.08363648158998,1,13
12,7.23363975456017,1,13
12.5,6.77749763325229,1,13
13,7.45634627089011,1,13
13.5,6.84472446262185,1,13
14,7.15552514376337,1,13
14.5,7.29532699018983,1,13
15,7.06648455151042,1,13
15.5,7.24312718021852,1,13
16,6.96473178711165,1,13
16.5,6.54599392618546,1,13
17,7.11286788625043,1,13
17.5,7.19591628240435,1,13
18,6.96541342532035,1,13
18.5,7.45608540075985,1,13
19,6.82974575610885,1,13
19.5,6.86915648116967,1,13
20,6.87762160881522,1,13
20.5,7.54138096159127,1,13
21,7.01061229642807,1,13
21.5,7.17210657994678,1,13
22,7.35636428958747,1,13
22.5,6.94618152956525,1,13
23,6.8286077374215,1,13
23.5,6.97511378096821,1,13
24,6.77497625375652,1,13
24.5,6.9045664311076,1,13
25,7.06509360495741,1,13
25.5,7.07067314007807,1,13
26,7.07423420783874,1,13
26.5,6.923901924608,1,13
27,6.92297762214854,1,13
27.5,6.99499049757007,1,13
28,7.33131340301636,1,13
28.5,6.77724153534649,1,13
29,7.15838998836646,1,13
29.5,7.07393944941303,1,13
30,7.35337088802161,1,13
0.5,4.47256400976801,1,14
1,4.50263430077108,1,14
1.5,4.46517746962194,1,14
2,4.63819257980578,1,14
2.5,4.90522185349505,1,14
3,4.90828791582537,1,14
3.5,4.85271614549672,1,14
4,4.51889997371692,1,14
4.5,4.70336380670076,1,14
5,4.63958745973208,1,14
5.5,4.76797232548675,1,14
6,4.6916128181264,1,14
6.5,4.18381878062364,1,14
7,4.82830798888389,1,14
7.5,4.84026802152364,1,14
8,4.65372770511837,1,14
8.5,4.63376627900155,1,14
9,4.44415017166237,1,14
9.5,5.21266306727198,1,14
10,4.79775439079697,1,14
10.5,4.53363962504518,1,14
11,4.59308990481116,1,14
11.5,4.77833496592549,1,14
12,4.56293844070997,1,14
12.5,4.77140698439658,1,14
13,4.85064115883674,1,14
13.5,4.44884076722491,1,14
14,4.88363675840195,1,14
